DATE,USDSEK-USDEUR,USDSEK-USDNOK,USDNOK-USDEUR,USDTRY-USDMXN,USDMXN-USDCOP,USDAUD-USDCAD,USDNZD-USDCHF,USDNZD-USDAUD,USDNZD-USDSGD,USDSGD-USDCHF,USDSGD-USDAUD,USDINR-USDMXN,USDINR-USDCOP,USDINR-USDARS,USDCOP-USDKRW,USDCOP-USDCLP,USDCLP-USDINR,USDCLP-USDZAR,USDZAR-USDMXN,USDZAR-USDINR,USDZAR-USDCOP,USDXAU-USDCHF,USDXAU-USDSGD
11/28/97,0.983376,0.009942,0.973434,4.990597,0.12111,0.02149,0.08382,0.0643,0.011338,0.072482,0.052962,0.096137,0.024973,0.97426,9.90E-05,0.001524,0.023449,0.203788,0.084202,0.180339,0.205312,296.29918,296.371662
12/1/97,0.975974,0.010053,0.965921,4.980164,0.121111,0.025837,0.088268,0.0669,0.018236,0.070032,0.048664,0.096432,0.024679,0.974555,0.000102,0.001504,0.023175,0.203386,0.083779,0.180211,0.20489,292.751432,292.821464
12/2/97,0.977189,0.010353,0.966836,4.984778,0.121709,0.027021,0.089693,0.0699,0.013952,0.075741,0.055948,0.096964,0.024745,0.97449,5.50E-05,0.001526,0.023219,0.203449,0.083266,0.18023,0.204975,292.852407,292.928148
12/3/97,0.980666,0.010963,0.969703,4.971167,0.122312,0.027073,0.092256,0.0706,0.012395,0.079861,0.058205,0.097632,0.02468,0.974555,9.20E-05,0.001526,0.023154,0.20364,0.082854,0.180486,0.205166,291.450944,291.530805
12/4/97,0.979297,0.010468,0.968829,4.955794,0.122156,0.029987,0.097678,0.0726,0.019194,0.078484,0.053406,0.097186,0.02497,0.97426,9.00E-05,0.001522,0.023448,0.203131,0.082497,0.179683,0.204653,285.251822,285.330306
12/5/97,0.973035,0.010611,0.962424,4.927276,0.122459,0.031599,0.091444,0.0675,0.016387,0.075057,0.051113,0.097456,0.025003,0.974227,4.40E-05,0.001519,0.023484,0.202797,0.081857,0.179313,0.204316,287.555556,287.630613
12/8/97,0.968761,0.009941,0.95882,4.906952,0.122457,0.031032,0.086765,0.0733,0.019038,0.067727,0.054262,0.097555,0.024902,0.974326,8.00E-06,0.001512,0.02339,0.20335,0.082405,0.17996,0.204862,286.864035,286.931762
12/9/97,0.965598,0.009905,0.955693,4.899313,0.12252,0.035339,0.089216,0.0691,0.017174,0.072042,0.051926,0.097615,0.024905,0.974326,6.30E-05,0.001497,0.023408,0.202715,0.081692,0.179307,0.204212,282.062384,282.134426
12/10/97,0.972722,0.009936,0.962786,4.897003,0.122307,0.03195,0.089481,0.0684,0.015203,0.074278,0.053197,0.097403,0.024904,0.974326,0.000118,0.001511,0.023393,0.201926,0.08113,0.178533,0.203437,286.308819,286.383097
12/11/97,0.976591,0.009757,0.966834,4.902981,0.121376,0.035925,0.106694,0.0688,0.016945,0.089749,0.051855,0.09679,0.024586,0.974645,0.000175,0.001514,0.023072,0.201945,0.082083,0.178873,0.203459,283.247506,283.337255
12/12/97,0.977498,0.008691,0.968807,4.910844,0.121103,0.040626,0.099894,0.0675,0.009217,0.090677,0.058283,0.096443,0.02466,0.974574,0.000179,0.001521,0.023139,0.20217,0.082588,0.179031,0.203691,282.154106,282.244783
12/15/97,0.979194,0.008811,0.970383,4.873136,0.121104,0.05048,0.116091,0.0716,0.015593,0.100498,0.056007,0.096648,0.024456,0.974779,0.000113,0.001517,0.022939,0.202196,0.082609,0.179257,0.203713,283.052309,283.152807
12/16/97,0.970087,0.008409,0.961678,4.873876,0.122858,0.051261,0.119541,0.0751,0.013755,0.105786,0.061345,0.098235,0.024623,0.97461,6.50E-05,0.001514,0.023109,0.202511,0.081167,0.179402,0.204025,284.255459,284.361245
12/17/97,0.977203,0.009005,0.968198,4.871624,0.12261,0.043333,0.106433,0.0703,0.006681,0.099752,0.063619,0.098032,0.024578,0.974651,9.60E-05,0.001511,0.023067,0.203522,0.082423,0.180455,0.205033,287.453767,287.553519
12/18/97,0.9774,0.009336,0.968064,4.853608,0.123216,0.048369,0.114749,0.0715,0.02141,0.093339,0.05009,0.098522,0.024694,0.974529,6.60E-05,0.001505,0.023189,0.203458,0.081747,0.180269,0.204963,286.304251,286.39759
12/19/97,0.97987,0.008914,0.970956,4.849345,0.122527,0.045122,0.113821,0.0705,0.015107,0.098714,0.055393,0.097808,0.024719,0.974503,9.90E-05,0.001499,0.02322,0.203252,0.082224,0.180032,0.204751,288.353379,288.452093
12/22/97,0.972824,0.008392,0.964432,4.803031,0.1223,0.044099,0.116655,0.0744,0.017403,0.099252,0.056997,0.097534,0.024766,0.974457,0.000194,0.001509,0.023257,0.203793,0.083002,0.180536,0.205302,290.954445,291.053697
12/23/97,0.976732,0.008414,0.968318,4.805307,0.122453,0.039314,0.115591,0.0739,0.014737,0.100854,0.059163,0.097667,0.024786,0.974438,0.000266,0.001505,0.023281,0.203629,0.082681,0.180348,0.205134,293.352309,293.453163
12/24/97,0.976784,0.008339,0.968445,4.806062,0.121698,0.039107,0.11368,0.0736,0.013186,0.100494,0.060414,0.096948,0.02475,0.974474,0.000231,0.0015,0.02325,0.203549,0.083351,0.180299,0.205049,295.75192,295.852414
12/25/97,0.976993,0.008324,0.968669,4.806062,0.121698,0.041007,0.113388,0.0717,0.0153,0.098088,0.0564,0.096941,0.024757,0.974467,0.000231,0.0015,0.023257,0.203549,0.083351,0.180292,0.205049,295.552212,295.6503
12/26/97,0.976935,0.008244,0.968691,4.806062,0.121694,0.040518,0.11385,0.0727,0.015482,0.098368,0.057218,0.096938,0.024756,0.974464,0.000112,0.0015,0.023256,0.203469,0.083275,0.180213,0.204969,293.95265,294.051018
12/29/97,0.971178,0.008675,0.962503,4.763563,0.123246,0.038386,0.105569,0.0715,0.014182,0.091387,0.057318,0.098526,0.02472,0.974503,6.00E-05,0.001497,0.023223,0.20336,0.081611,0.180137,0.204857,290.059631,290.151018
12/30/97,0.967642,0.009898,0.957744,4.76705,0.122152,0.045629,0.106689,0.0711,0.015259,0.09143,0.055841,0.097383,0.024769,0.974457,0.000145,0.0015,0.023269,0.203424,0.082772,0.180155,0.204924,289.661911,289.753341
12/31/97,0.964546,0.009261,0.955285,4.730223,0.123374,0.049047,0.102641,0.069,0.014548,0.088093,0.054452,0.098636,0.024738,0.97449,0.000147,0.001502,0.023236,0.203212,0.08134,0.179976,0.204714,288.365959,288.454052
1/1/98,0.96494,0.009784,0.955156,4.730223,0.123374,0.048645,0.10476,0.0704,0.015448,0.089312,0.054952,0.098659,0.024715,0.974513,0.000147,0.001502,0.023213,0.203297,0.081425,0.180084,0.204799,288.06474,288.154052
1/2/98,0.961202,0.00971,0.951492,4.711444,0.123373,0.050851,0.10238,0.0733,0.011997,0.090383,0.061303,0.098668,0.024705,0.974522,0.000148,0.001499,0.023206,0.202583,0.080709,0.179377,0.204082,287.56982,287.660203
1/5/98,0.953424,0.009924,0.9435,4.67424,0.123457,0.062494,0.106047,0.0706,0.015395,0.090652,0.055205,0.098746,0.024711,0.974522,0.000205,0.001501,0.02321,0.201129,0.079173,0.177919,0.20263,281.174553,281.265205
1/6/98,0.952355,0.009665,0.94269,4.648892,0.123619,0.06417,0.111064,0.0716,0.004676,0.106388,0.066924,0.098965,0.024654,0.974587,0.000185,0.001488,0.023166,0.199977,0.077846,0.176811,0.201465,280.176236,280.282624
1/7/98,0.949061,0.008981,0.94008,4.635337,0.123543,0.058747,0.106653,0.0709,0.001295,0.107948,0.072195,0.09908,0.024463,0.974779,0.000185,0.001468,0.022995,0.200923,0.078848,0.177928,0.202391,282.573547,282.681495
1/8/98,0.953965,0.008957,0.945008,4.628859,0.123233,0.065401,0.111286,0.068,0.00347,0.114756,0.07147,0.09874,0.024493,0.974747,0.000201,0.001397,0.023096,0.199884,0.078048,0.176788,0.201281,280.372814,280.48757
1/9/98,0.951761,0.009047,0.942714,4.603649,0.121488,0.054801,0.106248,0.0737,0.00653,0.112778,0.08023,0.09706,0.024428,0.974811,0.000209,0.001411,0.023017,0.200196,0.080119,0.177179,0.201607,277.972952,278.08573
1/12/98,0.952579,0.008529,0.94405,4.605198,0.119939,0.055056,0.10904,0.074,0.009909,0.118949,0.083909,0.095637,0.024302,0.974937,0.000186,0.001392,0.02291,0.198007,0.07946,0.175097,0.199399,277.47286,277.591809
1/13/98,0.950891,0.008163,0.942728,4.603424,0.121714,0.045442,0.09999,0.0756,0.008902,0.108892,0.084502,0.09738,0.024334,0.974906,0.000192,0.001426,0.022908,0.199163,0.078875,0.176255,0.200589,282.47341,282.582302
1/14/98,0.950182,0.008107,0.942075,4.582088,0.120822,0.04908,0.096472,0.0713,0.001829,0.098301,0.073129,0.09689,0.023932,0.975309,0.000161,0.001439,0.022493,0.199965,0.080582,0.177472,0.201404,280.775828,280.874129
1/15/98,0.945305,0.007776,0.937529,4.575386,0.120897,0.043143,0.088257,0.0735,0.014009,0.102266,0.087509,0.097055,0.023842,0.9754,0.000135,0.001423,0.022419,0.198602,0.079128,0.176183,0.200025,286.282443,286.384709
1/16/98,0.94771,0.00801,0.9397,4.559174,0.121716,0.030949,0.07999,0.0771,0.010499,0.090489,0.087599,0.097536,0.02418,0.975062,0.00014,0.001433,0.022747,0.198753,0.07847,0.176006,0.200186,289.48231,289.572799
1/19/98,0.942505,0.007707,0.934798,4.559473,0.121419,0.03021,0.079546,0.0771,0.014541,0.094087,0.091641,0.096557,0.024862,0.974382,0.000125,0.001435,0.023427,0.198681,0.078697,0.175254,0.200116,286.782354,286.876441
1/20/98,0.940884,0.008351,0.932533,4.511521,0.121644,0.026918,0.081783,0.0801,0.014816,0.096599,0.094916,0.096791,0.024853,0.974392,0.000146,0.001426,0.023427,0.198723,0.078505,0.175296,0.200149,290.781417,290.878016
1/21/98,0.947395,0.008466,0.938929,4.51434,0.120975,0.028859,0.093828,0.0788,0.013224,0.107052,0.092024,0.095822,0.025153,0.974093,0.000174,0.001429,0.023724,0.19941,0.079864,0.175686,0.200839,292.172172,292.279224
1/22/98,0.961262,0.008367,0.952895,4.545539,0.120066,0.030663,0.102835,0.08,0.010202,0.113037,0.090202,0.09491,0.025156,0.974093,0.000183,0.001437,0.023719,0.200118,0.081489,0.176399,0.201555,290.069265,290.182302
1/23/98,0.97309,0.008241,0.964849,4.550015,0.119951,0.017521,0.111444,0.0879,0.016909,0.128353,0.104809,0.09486,0.025091,0.97416,0.000176,0.001432,0.023659,0.201112,0.082593,0.177453,0.202544,298.935556,299.063909
1/26/98,0.968671,0.008771,0.9599,4.534793,0.11995,0.019713,0.10108,0.0835,0.014545,0.115625,0.098045,0.094793,0.025157,0.974093,0.000158,0.001438,0.023719,0.201167,0.082655,0.177448,0.202605,296.81262,296.928245
1/27/98,0.967806,0.009046,0.95876,4.530098,0.120317,0.00786,0.095869,0.0829,0.017632,0.113501,0.100532,0.095077,0.02524,0.974012,0.000134,0.001479,0.023761,0.201855,0.083017,0.178094,0.203334,299.959631,300.073132
1/28/98,0.959891,0.008591,0.9513,4.458418,0.119589,0.005695,0.088194,0.0854,0.013174,0.101368,0.098574,0.094531,0.025058,0.974194,0.000103,0.001472,0.023586,0.201094,0.082977,0.177508,0.202566,304.697406,304.798774
1/29/98,0.950218,0.008566,0.941652,4.459849,0.118159,0.010228,0.095634,0.0892,0.002148,0.097782,0.091348,0.093093,0.025066,0.974187,0.000133,0.001475,0.023591,0.200844,0.08416,0.177253,0.202319,301.701666,301.799448
1/30/98,0.947905,0.008795,0.93911,4.464608,0.117598,0.004742,0.092915,0.0988,0.001749,0.094664,0.100549,0.092503,0.025095,0.97416,8.90E-05,0.001453,0.023642,0.200518,0.084373,0.176876,0.201971,301.772585,301.867249
2/2/98,0.950669,0.009147,0.941522,4.425256,0.117388,0.001673,0.087409,0.0949,0.009558,0.096967,0.104458,0.092413,0.024975,0.97428,8.00E-05,0.001455,0.02352,0.200619,0.084686,0.177099,0.202074,302.320791,302.417758
2/3/98,0.951888,0.008555,0.943333,4.432613,0.118304,0.009951,0.09642,0.0943,0.010337,0.086083,0.083963,0.093208,0.025096,0.97416,0.000111,0.001466,0.02363,0.200486,0.083648,0.176856,0.201952,294.66708,294.753163
2/4/98,0.958088,0.009041,0.949047,4.424695,0.117951,0.010181,0.099142,0.0912,0.009182,0.08996,0.082018,0.092881,0.02507,0.974187,0.000121,0.001466,0.023604,0.201146,0.084661,0.177542,0.202612,298.411058,298.501018
2/5/98,0.969325,0.009396,0.959929,4.441129,0.118092,0.019904,0.107717,0.0908,0.016966,0.090751,0.073834,0.092995,0.025097,0.97416,0.00012,0.001471,0.023626,0.201597,0.084976,0.177971,0.203068,297.957383,298.048134
2/6/98,0.967788,0.008787,0.959001,4.386008,0.117754,0.026878,0.10393,0.0895,0.024077,0.079853,0.065423,0.09263,0.025124,0.974133,0.0001,0.001473,0.023651,0.201845,0.085564,0.178194,0.203318,297.46427,297.544123
2/9/98,0.9563,0.009187,0.947113,4.368211,0.117363,0.02478,0.097721,0.0888,0.017004,0.080717,0.071796,0.092293,0.02507,0.974187,0.000101,0.001482,0.023588,0.201275,0.085394,0.177687,0.202757,298.917779,298.998496
2/10/98,0.958761,0.009524,0.949237,4.372906,0.116698,0.015916,0.095022,0.0916,0.025139,0.069883,0.066461,0.09166,0.025038,0.97422,0.000111,0.001508,0.02353,0.200899,0.085709,0.177369,0.202407,299.765678,299.835561
2/11/98,0.952191,0.008922,0.943269,4.372213,0.117391,0.018275,0.096893,0.0903,0.026721,0.070172,0.063579,0.092393,0.024998,0.97426,0.000117,0.001516,0.023482,0.200541,0.084666,0.177059,0.202057,299.816707,299.886879
2/12/98,0.957304,0.00886,0.948444,4.359797,0.117742,0.021004,0.105053,0.0918,0.018162,0.086891,0.073638,0.092697,0.025045,0.974214,0.000126,0.001509,0.023536,0.200323,0.08409,0.176787,0.201832,297.912147,297.999038
2/13/98,0.94966,0.008714,0.940946,4.347832,0.117707,0.019649,0.101403,0.0902,0.0203,0.081103,0.0699,0.092648,0.025059,0.9742,0.000101,0.00151,0.023549,0.200363,0.084166,0.176814,0.201873,299.165397,299.2465
2/16/98,0.952877,0.008723,0.944154,4.347832,0.117707,0.027737,0.109185,0.0887,0.022565,0.08662,0.066135,0.092708,0.024999,0.97426,0.000142,0.001522,0.023477,0.200351,0.084166,0.176874,0.201873,297.665115,297.751735
2/17/98,0.949869,0.008289,0.94158,4.312527,0.117393,0.02623,0.099917,0.0894,0.022123,0.077794,0.067277,0.092426,0.024967,0.974293,0.000147,0.001524,0.023443,0.200227,0.084358,0.176784,0.201751,296.770883,296.848677
2/18/98,0.952718,0.008288,0.94443,4.297017,0.117254,0.030866,0.102532,0.0908,0.02998,0.072552,0.06082,0.092241,0.025013,0.974247,0.000155,0.001516,0.023497,0.199907,0.084169,0.17641,0.201423,297.170468,297.24302
2/19/98,0.949092,0.008067,0.941025,4.295069,0.117253,0.028133,0.097389,0.0907,0.030406,0.066983,0.060294,0.092274,0.024979,0.97428,0.000124,0.001517,0.023462,0.200048,0.084312,0.176586,0.201565,298.168011,298.234994
2/20/98,0.950438,0.007916,0.942522,4.265774,0.115606,0.034673,0.105303,0.0934,0.030849,0.074454,0.062551,0.090653,0.024953,0.974306,0.000139,0.001505,0.023448,0.199856,0.085755,0.176408,0.201361,296.568197,296.642651
2/23/98,0.963195,0.008264,0.954931,4.261028,0.114591,0.037497,0.115413,0.0907,0.029947,0.085466,0.060753,0.08983,0.024761,0.97449,0.000147,0.001464,0.023297,0.200298,0.087171,0.177001,0.201762,293.060487,293.145953
2/24/98,0.961679,0.008087,0.953592,4.273874,0.115196,0.036793,0.112163,0.0894,0.033914,0.078249,0.055486,0.090529,0.024667,0.974587,0.000141,0.001455,0.023212,0.200331,0.08659,0.177119,0.201786,290.811437,290.889686
2/25/98,0.956652,0.007763,0.948889,4.27313,0.115937,0.037023,0.105621,0.0922,0.038385,0.067236,0.053815,0.091208,0.024729,0.974522,0.00014,0.001453,0.023276,0.200002,0.085518,0.176726,0.201455,291.169079,291.236315
2/26/98,0.955124,0.007464,0.94766,4.234924,0.11594,0.031125,0.101599,0.0936,0.036619,0.06498,0.056981,0.091215,0.024725,0.974529,0.000141,0.001458,0.023267,0.199898,0.085416,0.176631,0.201356,293.868801,293.933781
2/27/98,0.953486,0.006908,0.946578,4.244955,0.1154,0.022494,0.096054,0.0936,0.031075,0.064979,0.062525,0.090725,0.024675,0.974581,0.000132,0.00148,0.023195,0.199939,0.086019,0.176744,0.201419,298.467546,298.532525
3/2/98,0.955297,0.00688,0.948417,4.220886,0.116765,0.022374,0.094638,0.0953,0.03192,0.062718,0.06338,0.092167,0.024598,0.974658,9.80E-05,0.001479,0.023119,0.200678,0.085392,0.177559,0.202157,298.818662,298.88138
3/3/98,0.95721,0.007178,0.950032,4.20595,0.116696,0.025782,0.094943,0.092,0.031013,0.06393,0.060987,0.092085,0.024611,0.974645,0.000101,0.00148,0.023131,0.200575,0.085359,0.177444,0.202055,297.169357,297.233287
3/4/98,0.951178,0.007263,0.943915,4.201171,0.115878,0.028485,0.09253,0.0916,0.027774,0.064756,0.063826,0.091269,0.024609,0.974651,0.000101,0.001469,0.02314,0.200569,0.08616,0.177429,0.202038,295.32437,295.389126
3/5/98,0.946976,0.007148,0.939828,4.202249,0.114796,0.036574,0.091907,0.0896,0.027677,0.06423,0.061923,0.090198,0.024598,0.974658,0.000118,0.001466,0.023132,0.199281,0.085951,0.176149,0.200747,292.729893,292.794123
3/6/98,0.945199,0.0077,0.937499,4.172088,0.115338,0.036221,0.092016,0.0897,0.027161,0.064855,0.062539,0.090773,0.024565,0.974696,0.000127,0.001471,0.023094,0.198452,0.084585,0.175358,0.199923,293.779084,293.843939
3/9/98,0.946379,0.00654,0.939839,4.153778,0.115338,0.041766,0.093185,0.0872,0.024647,0.068538,0.062553,0.090824,0.024514,0.974747,0.00012,0.001462,0.023052,0.198743,0.084867,0.175691,0.200205,293.777415,293.845953
3/10/98,0.944144,0.006416,0.937728,4.146901,0.114937,0.038771,0.086741,0.0862,0.023503,0.063238,0.062697,0.090351,0.024586,0.974677,0.000109,0.001466,0.02312,0.198863,0.085392,0.175743,0.200329,295.328859,295.392097
3/11/98,0.940891,0.006166,0.934725,4.135759,0.115204,0.04418,0.092041,0.0872,0.034774,0.057267,0.052426,0.090626,0.024578,0.974684,0.000106,0.001467,0.023111,0.198518,0.084781,0.175407,0.199985,293.778859,293.836126
3/12/98,0.946095,0.006377,0.939718,4.129394,0.116154,0.038672,0.091421,0.0896,0.031445,0.059976,0.058155,0.091575,0.024579,0.974684,9.00E-05,0.001467,0.023112,0.198539,0.083852,0.175427,0.200006,293.877279,293.937255
3/13/98,0.951814,0.006128,0.945686,4.104368,0.116085,0.031265,0.091766,0.0905,0.040366,0.0514,0.050134,0.091506,0.024579,0.974684,7.70E-05,0.001474,0.023105,0.198794,0.084183,0.175689,0.200268,294.672034,294.723434
3/16/98,0.949154,0.005837,0.943317,4.109372,0.116434,0.037615,0.093721,0.0884,0.037963,0.055758,0.050437,0.091855,0.024579,0.974684,5.10E-05,0.001475,0.023104,0.199056,0.084097,0.175952,0.200531,293.674279,293.730037
3/17/98,0.953476,0.005724,0.947752,4.112947,0.116435,0.039067,0.104347,0.0953,0.050675,0.053672,0.044625,0.091887,0.024548,0.974716,5.70E-05,0.001479,0.023069,0.199012,0.084056,0.175943,0.200491,291.324553,291.378225
3/18/98,0.946553,0.005599,0.940954,4.104327,0.116128,0.042921,0.107431,0.099,0.058991,0.04844,0.040009,0.091566,0.024562,0.974703,6.10E-05,0.001478,0.023084,0.198832,0.084182,0.175748,0.20031,290.729669,290.778109
3/19/98,0.946711,0.006231,0.94048,4.091891,0.116128,0.045622,0.109026,0.0999,0.064436,0.04459,0.035464,0.091566,0.024562,0.974703,5.80E-05,0.001476,0.023086,0.198653,0.084001,0.175567,0.200129,290.581774,290.626364
3/20/98,0.942451,0.005819,0.936632,4.083298,0.115884,0.03982,0.104034,0.1018,0.058978,0.045056,0.042822,0.091308,0.024576,0.97469,4.40E-05,0.001478,0.023098,0.198652,0.084246,0.175554,0.20013,291.082666,291.127722
3/23/98,0.944474,0.006336,0.938138,4.058159,0.116471,0.03442,0.107727,0.1066,0.061391,0.046336,0.045209,0.09189,0.024581,0.974684,2.00E-06,0.001477,0.023104,0.198753,0.083759,0.175649,0.20023,297.078273,297.124609
3/24/98,0.944053,0.005932,0.938121,4.058063,0.116567,0.035215,0.108206,0.108,0.059284,0.048922,0.048716,0.092081,0.024486,0.974779,8.00E-06,0.001481,0.023005,0.198749,0.083663,0.175744,0.20023,298.578994,298.627916
3/25/98,0.945685,0.006235,0.93945,4.058022,0.11661,0.039718,0.107934,0.1076,0.061359,0.046575,0.046241,0.092033,0.024577,0.97469,1.10E-05,0.001482,0.023095,0.198972,0.083844,0.175877,0.200454,298.680566,298.727141
3/26/98,0.946884,0.00591,0.940974,4.049502,0.116433,0.031515,0.107724,0.1121,0.06187,0.045854,0.05023,0.091849,0.024584,0.974684,1.30E-05,0.00148,0.023104,0.198874,0.083921,0.17577,0.200354,300.577776,300.62363
3/27/98,0.943811,0.005602,0.938209,4.027267,0.116219,0.033966,0.106112,0.1105,0.068125,0.037987,0.042375,0.091616,0.024603,0.974664,7.00E-06,0.001479,0.023124,0.198793,0.084053,0.175669,0.200272,301.582488,301.620475
3/30/98,0.93594,0.006066,0.929874,4.013085,0.116705,0.040481,0.103513,0.1101,0.07337,0.030143,0.03673,0.092156,0.024549,0.974716,1.20E-05,0.001466,0.023083,0.196824,0.081585,0.173741,0.19829,300.743487,300.77363
3/31/98,0.934025,0.006316,0.927709,4.002942,0.116637,0.042024,0.104801,0.1103,0.067555,0.037246,0.042745,0.092048,0.024589,0.974677,1.10E-05,0.001471,0.023118,0.196424,0.081258,0.173306,0.197895,300.293099,300.330345
4/1/98,0.93431,0.00583,0.92848,3.989198,0.116843,0.046769,0.103558,0.1095,0.067533,0.036025,0.041967,0.092262,0.024581,0.974684,1.60E-05,0.00147,0.023111,0.195834,0.080461,0.172723,0.197304,298.697642,298.733667
4/2/98,0.934548,0.005926,0.928622,3.989336,0.116702,0.048677,0.103531,0.1067,0.065362,0.038169,0.041338,0.092124,0.024578,0.974684,3.00E-05,0.001464,0.023114,0.19625,0.081012,0.173136,0.197714,301.597769,301.635938
4/3/98,0.934637,0.00557,0.929067,3.910084,0.116566,0.048473,0.10355,0.1045,0.061997,0.041553,0.042503,0.091979,0.024587,0.974677,4.40E-05,0.001462,0.023125,0.196274,0.08117,0.173149,0.197736,307.59495,307.636503
4/6/98,0.937359,0.005636,0.931723,3.947739,0.116565,0.048422,0.106136,0.1076,0.069347,0.036789,0.038253,0.092011,0.024554,0.974709,5.60E-05,0.001462,0.023092,0.195723,0.08062,0.172631,0.197185,308.395164,308.431953
4/7/98,0.939378,0.005697,0.933681,3.947532,0.11677,0.046188,0.108324,0.1093,0.075165,0.033159,0.034135,0.092244,0.024526,0.974735,4.20E-05,0.00146,0.023066,0.19588,0.08057,0.172814,0.19734,308.844176,308.877335
4/8/98,0.945714,0.005546,0.940168,3.947532,0.11677,0.039799,0.112518,0.1116,0.076063,0.036455,0.035537,0.092279,0.024491,0.97477,3.00E-05,0.001458,0.023033,0.196176,0.080864,0.173143,0.197634,308.786782,308.823237
4/9/98,0.950001,0.005339,0.944662,3.947532,0.116774,0.047511,0.108083,0.1026,0.077138,0.030945,0.025462,0.092244,0.02453,0.974735,1.50E-05,0.001463,0.023067,0.196234,0.080923,0.173167,0.197697,307.790717,307.821662
4/10/98,0.949987,0.005409,0.944578,3.947532,0.116774,0.048553,0.106179,0.0995,0.074538,0.031641,0.024962,0.092288,0.024486,0.974779,1.20E-05,0.001463,0.023023,0.196234,0.080923,0.173211,0.197697,307.090021,307.121662
4/13/98,0.949686,0.005056,0.94463,3.940933,0.116774,0.04241,0.110364,0.1028,0.076736,0.033628,0.026064,0.092269,0.024505,0.97476,2.20E-05,0.001466,0.023039,0.19631,0.081002,0.173271,0.197776,310.487836,310.521464
4/14/98,0.956042,0.004887,0.951155,3.955256,0.117331,0.049042,0.120082,0.0988,0.077159,0.042923,0.021641,0.09278,0.024551,0.974716,1.80E-05,0.001469,0.023082,0.196467,0.080605,0.173385,0.197936,307.580118,307.623041
4/15/98,0.960031,0.004285,0.955746,3.956847,0.1174,0.045762,0.116405,0.0976,0.074174,0.042231,0.023426,0.092928,0.024472,0.974795,1.70E-05,0.001472,0.023,0.196405,0.080477,0.173405,0.197877,306.581595,306.623826
4/16/98,0.953352,0.004428,0.948924,3.942303,0.117052,0.043391,0.10667,0.0959,0.065236,0.041434,0.030664,0.092591,0.024461,0.974805,1.50E-05,0.001475,0.022986,0.196066,0.080489,0.17308,0.197541,307.48493,307.526364
4/17/98,0.953717,0.004373,0.949344,3.948728,0.117231,0.04949,0.110389,0.0938,0.068969,0.04142,0.024831,0.092771,0.02446,0.974805,1.20E-05,0.001471,0.022989,0.196345,0.080585,0.173356,0.197816,307.083111,307.124531
4/20/98,0.955591,0.004057,0.951534,3.920639,0.117398,0.053729,0.113235,0.0921,0.069915,0.04332,0.022185,0.092912,0.024486,0.974779,1.20E-05,0.001474,0.023012,0.195732,0.079808,0.17272,0.197206,307.282265,307.325585
4/21/98,0.962291,0.004135,0.958156,3.932034,0.117453,0.046922,0.116118,0.0929,0.069936,0.046182,0.022964,0.092984,0.024469,0.974795,9.00E-06,0.001475,0.022994,0.195985,0.080007,0.172991,0.19746,310.075282,310.121464
4/22/98,0.961679,0.003847,0.957832,3.933507,0.11762,0.046366,0.112531,0.0922,0.071412,0.041119,0.020788,0.093178,0.024442,0.974821,9.00E-06,0.001478,0.022964,0.195942,0.0798,0.172978,0.19742,312.677369,312.718488
4/23/98,0.958625,0.004233,0.954392,3.920666,0.117368,0.041579,0.110101,0.0934,0.067531,0.04257,0.025869,0.092927,0.024441,0.974821,7.00E-06,0.001472,0.022969,0.195438,0.079542,0.172469,0.19691,313.378499,313.421069
4/24/98,0.960222,0.00418,0.956042,3.916002,0.117145,0.045561,0.110266,0.0912,0.068336,0.04193,0.022864,0.092688,0.024457,0.974805,5.00E-06,0.001467,0.02299,0.195756,0.080078,0.172766,0.197223,311.979534,312.021464
4/27/98,0.963924,0.004652,0.959272,3.90676,0.11665,0.047524,0.118976,0.0938,0.071066,0.04791,0.022734,0.092228,0.024422,0.974843,1.00E-06,0.001469,0.022953,0.195835,0.080654,0.172882,0.197304,308.977324,309.025234
4/28/98,0.961051,0.004793,0.956258,3.896666,0.117057,0.050344,0.118034,0.0927,0.075953,0.042081,0.016747,0.092622,0.024435,0.974836,1.30E-05,0.001479,0.022956,0.196087,0.080509,0.173131,0.197566,307.280566,307.322647
4/29/98,0.962267,0.005045,0.957222,3.88702,0.117055,0.04753,0.114123,0.0955,0.07682,0.037303,0.01868,0.092622,0.024433,0.974836,1.80E-05,0.001478,0.022955,0.195791,0.080214,0.172836,0.197269,309.582577,309.61988
4/30/98,0.961426,0.00491,0.956516,3.882214,0.117052,0.04961,0.112789,0.096,0.077535,0.035254,0.018465,0.09261,0.024442,0.974824,1.50E-05,0.001474,0.022968,0.195675,0.080097,0.172707,0.197149,305.983911,306.019165
5/1/98,0.969845,0.005326,0.964519,3.888624,0.117053,0.04855,0.116207,0.0949,0.077612,0.038595,0.017288,0.09261,0.024443,0.974824,1.60E-05,0.001476,0.022967,0.19585,0.080273,0.172883,0.197326,301.579893,301.618488
5/4/98,0.969447,0.005073,0.964374,3.875477,0.1174,0.055747,0.120531,0.091,0.080414,0.040117,0.010586,0.092963,0.024437,0.97483,8.00E-06,0.00148,0.022957,0.195513,0.079593,0.172556,0.196993,303.678769,303.718886
